x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.44939,0.82487,0.88206,-1.51493,12.35224,5.15170,0.58933,11789.25586,6951.20361,1
0.39005,0.39016,0.71596,9.75524,-13.17077,-14.01875,0.98031,11789.25684,11562.90625,1
0.55654,1.18928,0.02184,1.23046,12.15839,-2.54728,0.66656,11789.25586,7862.20312,1
0.54024,0.46974,0.58266,44.95193,-15.12114,35.71095,0.80511,183451.60938,147772.68750,1
2.18456,-0.19119,2.48935,22.74332,-9.71591,28.44647,0.10850,11789.25586,1279.77478,1
0.57693,0.44677,0.60051,9.33212,15.69562,9.70767,0.92071,50756.28516,46754.96875,1
0.49838,0.51648,0.49275,28.41774,1.32093,-35.67190,0.97521,166443.00000,162397.64062,1
0.44197,0.60915,0.66457,11.76382,-14.04283,-28.77069,0.78571,11837.79590,9305.78418,1
0.53797,0.50664,0.64470,9.20954,16.26020,-37.11671,0.93171,34155.68750,31839.20312,1
0.56601,0.41288,0.45819,26.72194,-37.08592,-18.50781,0.93649,171486.78125,160676.15625,1
0.50502,0.49129,0.46903,21.56807,-8.33468,35.76171,0.98055,162171.78125,159096.29688,1
0.57619,0.37711,0.79427,6.15707,-3.28882,3.09078,0.90078,12122.50000,10925.19043,1
0.74396,3.51231,0.77516,2.89718,39.93810,3.35702,0.07594,11789.25586,895.78174,1
0.53218,0.51447,0.47223,18.07508,-57.82405,8.23755,0.89668,59798.22266,53646.59766,1
0.55519,0.36490,0.34092,1.64178,-24.78646,-15.99360,0.87675,18286.48242,16040.72070,1
0.53818,0.46908,0.51878,9.62141,-30.55136,-17.85556,0.82406,146769.60938,121007.89844,1
0.89324,0.04173,-0.31476,-2.74239,6.13294,0.19081,1.78303,37390.76953,66702.20312,1
0.89809,0.03327,-0.30009,1.53754,5.74391,0.15293,1.83085,29015.29102,53149.14844,1
0.49896,0.48233,0.39777,9.60026,10.08709,13.65429,1.09317,80283.53125,87807.13281,1
0.39251,0.63264,0.25618,3.56204,-16.27812,16.34478,0.78394,13778.36035,10806.78027,1
0.51943,0.47793,0.56176,25.36698,-4.92604,-4.97638,0.91046,112859.34375,102805.47656,1
0.51621,0.50743,0.18268,-0.78558,12.40955,-7.88570,1.15682,12344.12012,14287.13086,1
0.51298,0.44889,0.45117,-23.01200,-16.80975,-46.37557,1.16528,194325.04688,226556.53125,1
