x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.49691,0.57197,0.46082,-2.33300,82.20915,-68.57137,0.93447,650327.06250,608016.18750,1
0.46388,0.33988,0.61160,-11.50784,-37.14200,38.50678,1.08800,30866.59570,33599.62891,1
0.50353,0.61516,0.57691,1.17228,53.24053,51.18578,0.73013,97711.45312,71378.23438,1
0.49000,0.47966,0.60611,-19.34654,4.23534,45.09019,0.85384,219407.89062,187433.35938,1
0.37922,0.56369,0.41256,28.36260,-22.25442,24.64513,0.93556,24022.91797,22486.07812,0
0.48119,0.48406,0.36584,-40.96501,-7.07533,-65.02253,1.18085,439327.03125,519040.15625,1
0.52287,0.48151,0.45304,-22.09512,20.61059,-5.25263,1.04739,139424.00000,146103.89062,1
0.50282,0.57368,0.47365,10.01195,84.27983,-56.84329,0.91270,642186.93750,586417.37500,1
0.48213,0.53593,0.41395,-0.87983,10.39656,-21.00004,1.15360,204756.26562,236324.32812,1
0.52696,0.47772,0.50399,77.86163,-54.55762,25.40863,0.92581,159444.09375,147688.79688,1
0.51711,0.53881,0.46614,20.25081,45.49757,-90.60803,0.99301,407871.21875,405223.87500,1
0.50577,0.54766,0.42525,7.02115,16.54021,-20.83980,1.13204,204691.15625,231833.96875,1
0.50562,0.67937,0.52654,4.20886,89.82711,9.95730,0.74701,46734.19531,34928.48047,1
0.54904,0.61887,0.39650,10.16474,23.79458,-40.35656,0.91054,62967.64453,57363.53125,1
0.43605,0.50707,0.43393,45.50834,-0.22949,34.79924,0.85498,13944.63477,11928.34766,0
0.51104,0.50385,0.51921,62.73039,50.86848,-29.69546,0.85849,63923.03906,54904.77734,1
0.55342,0.46192,0.47990,76.95419,-63.88888,-57.82302,1.03100,372865.87500,384615.71875,1
0.55233,0.44699,0.48588,71.74524,-66.61326,-44.65546,1.07355,556899.56250,598156.81250,1
0.47274,0.48036,0.54285,-18.44685,-39.89599,36.84389,1.06551,560371.56250,597381.75000,1
0.42897,0.42439,0.38007,21.29636,22.13871,32.94223,0.85050,21353.07617,18169.87109,0
0.49299,0.51867,0.51187,-6.62064,64.45628,-11.10283,0.96960,225290.93750,218550.79688,1
