x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.51221,0.59447,0.32035,15.29826,29.84581,6.88216,0.72353,11789.25781,8534.12402,1
0.56735,0.43825,0.39339,-13.79507,-15.89185,8.72113,0.97634,87597.88281,85567.78125,1
0.66903,0.43519,0.44395,12.93248,27.52065,-31.83873,1.16045,12917.39551,14997.55078,1
1.31997,2.00366,0.20091,50.30305,82.81345,-2.13906,0.17224,11789.25586,2031.56140,1
0.58698,0.48743,0.41239,-15.82880,-5.04550,-17.27204,1.01868,89961.67188,91688.23438,1
-1.38069,1.34128,0.40928,-66.48774,35.00716,-11.74002,2.40063,11789.25586,28315.83203,1
0.53695,0.22062,0.72016,-3.53887,-24.69305,5.07607,0.62041,11943.21582,7413.43164,0
0.49234,0.26166,0.56603,-4.08023,-28.35462,14.35736,1.06249,11789.25586,12532.25391,0
1.63637,0.10504,0.30823,15.56375,-1.20157,-10.18382,0.73270,11789.25586,8642.27832,1
0.77340,0.40465,0.53168,20.16449,21.47439,-2.35474,0.56094,14216.74316,7978.74658,1
-0.36077,-0.63960,0.32171,-26.17008,-25.60396,-3.74166,4.31925,11789.25586,50946.18750,1
0.73882,0.24173,0.69816,17.78362,28.21305,6.44869,1.01851,27700.45508,28227.39648,1
0.36908,0.28480,0.34034,39.99222,-9.43270,29.89828,0.83534,111132.50781,92880.24219,0
0.24943,0.38828,0.26195,-1.85040,26.57270,14.41668,1.56378,17562.83789,27478.15625,0
0.88641,0.23037,0.50035,8.66878,2.50189,-30.43032,1.04526,12066.35547,12618.75293,0
0.27797,0.35915,0.25186,-1.53463,17.02906,-22.97622,1.06420,49193.38672,52377.88281,1
0.55033,0.51442,0.45110,-34.32763,-13.07012,33.84377,0.92393,84738.51562,78331.47656,1
0.53962,0.50985,0.36122,14.42124,40.00247,-22.82053,1.07136,29659.83398,31792.29102,1
0.38378,0.31592,0.35708,9.94484,10.46959,-38.61202,0.94825,23330.05078,22133.80273,0
1.26702,2.09476,0.93856,18.63915,43.24243,15.12916,0.14005,11789.25586,1651.92883,1
0.56654,0.03586,0.76039,-6.00790,-1.73652,3.84629,1.10874,11789.25586,13077.76953,1
2.38052,3.46776,2.12800,65.96826,98.32879,56.54969,0.00570,11789.25586,67.21468,1
-1.15144,-0.07268,0.94881,-48.23700,-16.48711,10.37692,3.34357,11789.25586,39437.96484,0
0.78046,0.22212,0.68955,-4.17910,24.51592,0.72114,1.00373,154659.96875,155314.45312,1
