x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.48072,0.38013,0.47953,10.93858,-6.67543,11.20406,0.77107,60287.31250,46508.86719,1
1.45002,-0.12747,0.98466,31.43092,-26.29853,26.39241,0.53500,11789.25586,6310.36865,1
0.70356,0.36278,0.59971,16.53782,10.51140,-19.89111,1.08027,162210.43750,175318.51562,1
-0.28891,-0.44780,0.66901,-24.69242,-28.78838,18.60918,2.04368,45564.41016,93165.57031,1
0.41954,1.64862,-0.03126,-7.23586,43.24232,-16.33702,0.71108,11789.25586,8387.28906,1
-0.04925,0.80385,1.04826,-33.82632,23.93946,9.89718,0.93880,11789.25586,11073.33984,1
1.22837,0.88458,0.35354,41.55745,15.45705,5.30965,0.31695,21755.79688,6898.89258,0
0.83904,0.58448,0.13513,4.34020,7.04792,-4.52923,0.91181,57896.41016,52816.87891,1
0.61253,0.42557,0.56372,4.34326,4.83781,-4.68437,0.98988,40921.56641,40527.58203,1
0.60099,-0.49104,1.25678,14.66841,-31.94202,39.24859,0.71024,11789.25586,8377.40625,1
-0.27743,-0.97884,0.46102,-35.52003,-58.53791,1.87551,4.61519,11789.25586,54436.84375,1
1.28770,-0.29191,0.59137,16.56769,-17.70662,-5.02622,1.09285,11789.25586,12890.29102,1
1.15169,0.15406,0.87146,36.61226,2.06452,28.26829,0.37638,20750.82617,7814.00146,0
0.04199,0.28009,0.11858,-22.62195,1.14587,1.28155,2.11933,83910.82812,177923.78125,1
-0.03778,-0.23961,1.78615,-37.25004,-18.36653,44.91878,1.13026,17122.42969,19362.43555,1
0.03081,0.57140,-0.16729,-7.13361,10.75476,-13.98619,1.44595,11789.25586,17055.16211,1
-0.14418,1.07485,1.10424,-30.74482,21.93529,27.84829,0.65510,11789.25586,7727.05469,1
0.55531,0.37758,0.61325,-16.46653,7.93928,-1.74940,0.98653,11789.25586,11636.22559,1
0.48133,0.46349,0.44013,11.15863,26.03956,0.13927,0.75946,23961.75781,18207.02148,1
2.15478,-0.65748,0.25328,62.83676,-48.14803,-5.03619,0.81603,11789.25586,9625.24512,1
0.66388,0.38855,0.63253,-28.76852,21.67616,-2.38488,0.90756,123511.76562,112150.45312,1
0.79837,1.09256,0.62259,26.94507,34.39354,13.10188,0.31728,27253.33594,8651.21875,1
0.05403,0.25318,0.14771,-20.91735,-17.70021,-2.00400,2.08534,50608.44922,105588.64062,1
0.39319,-0.24727,-0.43951,-18.17563,-13.44450,-44.10918,3.65319,11789.25586,43089.91797,1
0.42157,0.17798,1.05610,8.46491,-5.89395,31.92938,0.54421,11789.25586,6419.08447,0
0.37093,-0.00774,-0.39484,-11.24586,-20.85195,-29.85628,2.97414,11789.25586,35080.46875,0
0.64986,0.42384,0.65492,-14.58564,16.05167,-1.91198,0.93363,32533.11523,30389.18750,1
0.99708,0.02113,0.74837,29.83038,-5.06417,20.45550,0.53013,11789.25586,6252.94287,0
-0.45697,1.60686,1.41236,-43.44133,44.36149,41.03620,0.45406,11789.25586,5355.76660,1
0.86122,0.60710,0.64728,-2.46382,18.39339,-4.17548,0.62138,11789.25586,7329.23877,0
0.48192,0.46172,0.43618,10.66678,26.66474,-2.90794,0.76006,24175.20508,18383.80664,1
2.23336,-0.01309,-0.72291,66.32316,-23.31550,-47.78772,0.98747,22842.76562,22567.87500,1
1.09850,0.06387,1.13402,10.73101,-3.03144,16.85198,0.59616,11789.25586,7031.84131,0
-0.37625,0.97039,1.11993,-26.19921,28.68262,35.85925,0.55478,22412.34766,12440.03906,1
-0.31715,0.38606,-0.36142,-37.77311,-4.48609,-21.74506,3.34769,24665.79688,82614.79688,1
0.69955,0.37133,0.58465,1.92964,-8.42235,-3.82067,1.03733,125269.27344,130010.37500,1
1.11696,0.28818,0.87649,32.13881,2.02802,32.85715,0.34150,11789.25586,4028.06323,0
-0.78609,-0.71106,0.05936,-57.63476,-46.69814,-12.95347,6.97043,11789.25586,82217.28906,1
0.65220,0.39836,0.57679,-1.53904,6.64848,-33.55264,1.02533,92018.02344,94396.24219,1
-0.76611,0.65828,-0.05889,-42.82652,14.90263,-14.77548,2.12396,11789.25586,25052.44922,1
1.78729,0.97639,-1.17022,50.31171,20.01049,-64.20642,0.91547,16033.50000,14685.60938,1
0.73090,0.47063,0.74364,-8.57035,8.09662,-2.90557,0.80693,23227.45312,18752.36719,1
0.62543,1.33498,0.92274,16.78558,44.50195,23.88096,0.22918,40153.96484,9207.19824,1
-0.34017,0.49843,2.41778,-38.76226,-1.16829,83.21418,0.46815,11789.25586,5521.84619,1
0.66341,0.40636,0.56835,-18.96304,23.95749,3.76974,1.05292,87143.06250,91800.17188,1
0.79867,1.22353,0.73398,16.54435,29.03127,19.27696,0.26520,11789.25586,3128.06519,1
0.24102,-0.45093,0.50126,-22.25462,-42.18264,5.80584,2.38569,16405.91016,39159.00000,0
1.61732,-0.18781,1.15731,30.41048,-13.96726,16.26278,0.52588,11789.25586,6202.80225,1
1.41304,-0.39132,-0.76394,45.81021,-27.22842,-41.59695,1.49806,11789.25586,17669.80664,1
1.76898,0.22035,0.16081,47.43647,-11.38249,-8.99433,0.61274,11789.25586,7227.31885,1
0.77721,0.32834,0.69264,-16.00221,11.09181,-16.70748,0.84033,16171.85547,13596.49219,0
0.41081,0.23684,0.44884,16.20693,-0.13784,12.96611,0.86440,15536.91992,13436.75781,1
0.99324,0.84848,0.36610,13.25696,10.59608,-7.73324,0.53848,40818.83203,21991.14258,0
1.18080,0.21564,1.06179,12.24187,2.12088,11.80675,0.54112,21618.42188,11703.94727,0
0.17018,-0.57333,-0.20698,-3.78400,-35.79777,-19.52787,2.96698,11789.25586,34995.95703,1
1.48324,0.73285,0.46047,31.89193,7.03866,4.43159,0.41773,22349.86719,9340.95117,1
0.54673,-0.15845,0.92562,-10.95007,-7.42885,2.70504,1.30330,11789.25586,15372.57617,1
1.07628,-0.57452,0.83269,38.29842,-38.28244,16.47474,0.73975,59772.64453,44238.92969,1
0.86325,0.57354,0.10587,3.73871,10.03493,-2.16803,0.92340,13302.35742,12289.54590,1
0.74630,0.36773,0.54241,-6.30028,6.37300,-7.97180,0.98823,36759.37109,36344.82422,1
0.27769,0.07880,0.60749,11.72747,-2.11692,9.48730,1.01852,11937.42285,12164.54883,1
0.98414,0.54562,1.25154,15.04716,-0.46810,30.54753,0.37532,11789.25586,4426.92383,1
0.50805,0.38656,0.56168,-16.71066,8.67540,-13.50926,1.12033,22288.82227,24983.24414,1
0.45254,0.33646,0.46755,-0.92890,1.08811,20.42696,0.83523,68874.02344,57554.72656,1
0.27152,-0.43859,-0.81941,-14.87618,-39.90310,-49.83301,5.36054,11789.25586,63228.38672,1
0.66210,0.37572,0.63444,-21.61930,20.95245,1.78794,0.98556,127048.39062,125276.92188,1
0.52843,0.70813,0.62722,15.12262,9.51668,6.21144,0.51819,11789.25586,6112.10205,1
1.03456,0.52911,0.92516,15.49206,-3.09525,19.40617,0.44693,11789.25586,5271.57178,0
0.41142,-0.25017,0.08719,-20.52071,-18.45506,-29.64883,3.04544,11789.25586,35921.41797,0
-0.15203,1.10275,0.38401,-15.18692,32.31508,5.34172,0.73718,11789.25586,8695.14551,0
0.03500,1.28497,0.89720,-21.28594,27.56105,18.36742,0.62193,11789.25586,7335.80713,1
0.76508,0.31881,0.66975,-19.63059,15.29808,-15.48331,0.83849,16040.05664,13456.17871,0
1.54833,0.43120,0.35529,46.65868,6.48072,6.48090,0.34786,23189.80664,8070.77588,1
1.51514,0.55571,0.64773,30.59917,6.04213,9.37050,0.44454,22811.67969,10145.74805,1
-0.22933,1.16663,-0.57224,-42.75468,36.88106,-51.78105,2.41518,11789.25586,28487.43555,1
-0.10159,0.45590,0.25022,-12.63684,4.60685,-0.71675,1.33967,11789.25586,15801.62012,0
-0.25621,0.86556,-0.10658,-34.05359,12.21782,-20.47906,1.96116,11789.25586,23132.21680,0
0.68490,0.36538,0.65138,1.74402,4.07706,4.96612,0.97469,78976.34375,77016.27344,1
0.38258,0.36603,0.48648,14.08019,5.24933,1.52833,0.78330,16254.51660,12738.55273,1
-0.47888,0.39869,1.80915,-43.54467,-6.01475,56.90654,0.87122,11789.25586,10276.15918,1
0.69292,0.34463,0.60441,-30.46209,29.11100,-17.65946,1.05495,43786.58203,46215.81641,1
0.79838,1.04065,0.63514,22.23250,24.01457,13.78472,0.32227,12284.94336,3961.07886,1
0.79618,0.28954,0.64756,18.59510,-3.17438,-0.84565,0.85198,12793.04199,10904.92578,1
0.78570,0.36275,0.68524,-15.87039,8.54149,-19.68042,0.88481,12930.70801,11446.97266,1
1.86414,0.74402,0.19300,60.69946,18.37076,-2.11864,0.25943,11789.25586,3059.96045,1
-0.11626,0.22627,-0.02853,-25.84831,-14.46074,-11.69463,2.78312,11789.25586,32827.33594,0
