x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.78266,0.78034,0.47668,2.22880,-5.40311,5.98753,0.47121,79105.78125,37294.03516,1
2.61018,-1.11938,1.97370,27.54481,-23.78251,23.53808,0.24061,11789.25586,2838.05640,1
0.58097,0.50546,0.40501,2.49372,-1.73236,-12.01144,1.18249,117092.42188,138530.39062,1
-1.07296,-1.56142,1.31784,-19.89997,-27.54674,15.94516,4.56635,39450.41406,180234.37500,1
0.14798,3.26362,-0.63902,-6.46380,38.44175,-14.42621,0.42551,11789.25586,5018.97461,1
-1.28848,1.69807,1.37760,-29.16748,21.26508,7.41701,0.92987,11789.25586,10967.96387,1
2.61087,1.73492,0.39011,30.85145,24.40797,2.94609,0.06645,11789.25586,783.77234,0
0.76209,0.56806,0.43450,-9.06772,2.95294,16.19302,0.77863,70420.35156,54858.51953,1
0.57248,0.52557,0.43360,6.05301,-4.54695,-0.56068,1.01294,161958.71875,164137.06250,1
1.17109,-1.68850,2.72678,13.87541,-28.63185,35.15085,0.39538,11789.25586,4663.58008,1
-1.63594,-3.21824,0.53577,-32.84652,-54.13848,1.83859,44.33239,11789.25586,522907.40625,1
1.84540,-0.92089,0.40413,12.53917,-14.27523,-4.38949,1.27221,11789.25586,15005.89453,1
2.44866,0.22151,1.89195,28.81508,1.76714,22.67735,0.07282,20966.64844,1527.54041,0
-0.63984,-0.13661,0.05183,-11.91500,-1.37948,-2.68309,4.47977,12693.95117,56894.42188,1
-1.44238,-0.92865,3.51284,-36.65432,-17.70101,42.65829,1.41367,21813.75000,30852.83398,1
-0.14503,0.96664,-0.57310,-2.41320,9.40399,-7.51572,1.60444,11789.25586,18924.58398,1
-1.30536,1.89008,2.16917,-27.72469,19.57470,25.82050,0.39646,11789.25586,4676.32959,1
0.61906,0.73285,0.57813,3.73421,6.04729,-5.34774,0.74714,11789.25586,8812.58008,1
0.83845,0.52198,0.71956,0.21961,4.37362,-0.62203,0.46664,23408.41797,10928.65723,1
4.57885,-2.51939,0.06022,58.87116,-45.24896,-4.67023,0.62492,11789.25586,7371.02246,1
0.64601,0.57174,0.43186,-3.45262,9.57682,4.08830,0.90613,15858.62891,14377.13379,1
1.60539,2.05578,1.02877,18.89382,20.97003,14.54780,0.07091,59091.11719,4192.17285,1
-0.60328,-0.10888,0.07116,-16.33763,-7.85730,4.36145,4.21424,70180.26562,295904.78125,1
-0.29997,-0.73498,-2.08029,-16.72125,-11.47146,-39.01289,22.50542,11789.25586,265454.93750,1
0.78050,-0.01368,2.12909,8.88313,-4.22591,24.00842,0.23132,11789.25586,2728.42920,0
-0.03949,-0.78357,-1.45842,-8.85415,-17.61726,-24.24069,12.70922,11789.25879,149907.20312,0
0.68619,0.54347,0.39198,15.99528,14.12945,-6.01857,0.97631,32640.98633,31883.52930,1
2.03595,-0.06193,1.47547,23.77137,-0.80113,16.83731,0.16652,11789.25586,1964.13660,0
-2.13254,3.31511,2.99330,-40.66518,41.44211,38.35101,0.14957,11789.25586,1764.18982,1
0.60169,0.66559,0.40134,0.31299,-18.49847,-1.72084,0.81892,11789.25586,9659.30762,0
0.83721,0.52242,0.71657,-1.13869,6.82084,-1.35590,0.46656,23408.41797,10926.97266,1
4.83731,-0.81144,-2.48943,61.48607,-17.92023,-43.39362,0.94297,22410.10547,21142.67383,1
1.43822,0.01423,1.67345,7.19268,-0.20598,11.36576,0.33483,11789.25586,3949.39722,0
-1.30370,2.05286,2.43220,-22.54809,25.92097,31.10783,0.20198,22306.62500,4507.76123,1
-1.79355,0.10175,-1.40224,-34.74915,-11.42987,-29.46823,20.35677,21680.85547,441573.03125,1
0.59967,0.52471,0.44043,0.40312,8.04736,1.05329,1.07477,102317.67188,110023.31250,1
2.23993,0.37093,2.05150,26.13473,2.03972,27.22886,0.06627,11789.25586,781.67566,0
