x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.56945,0.79413,0.08079,3.76101,-6.11352,-9.92948,0.98014,11939.79590,11708.46680,1
0.41770,0.37611,0.78013,5.44628,20.78018,-8.35820,0.96958,11789.25586,11436.29883,1
0.48105,0.65554,0.86337,-0.80081,-15.59002,-2.16209,0.58828,14960.39062,8805.28418,1
0.50168,0.55913,0.33548,-1.95970,-10.34587,24.46721,0.94956,15826.80371,15035.97363,1
1.11555,0.26229,1.16193,28.92251,-12.07114,35.27988,0.41304,11789.25586,4871.87500,1
0.47281,0.43130,0.61832,-22.83496,0.85715,31.54963,1.02529,49110.62109,50377.95703,1
0.50906,0.47152,0.42819,-6.67066,10.48095,3.33682,1.06934,180369.29688,192972.62500,1
0.54321,0.71059,0.11003,0.12760,-8.65594,-5.20138,1.02354,11789.25586,12072.82520,1
0.51779,0.47514,0.55246,8.42626,-8.74239,-60.06413,1.05406,120044.71094,126597.11719,1
0.53118,0.43855,0.52847,-15.30004,19.33260,12.97923,0.92290,40272.03125,37185.57031,1
0.45865,0.44881,0.64146,8.21168,-11.11750,-7.95079,0.95892,29425.45703,28230.69727,1
0.48729,0.53880,0.36359,-13.71201,8.37542,-36.71749,1.18156,132626.18750,156784.01562,1
0.59059,1.67536,0.62040,4.34273,47.56565,4.13342,0.33227,11789.25586,3919.21387,1
0.51076,0.51466,0.58573,3.77807,42.95678,38.43555,0.86789,171972.40625,149327.53125,1
0.49361,0.43825,0.37529,-1.17349,8.51225,-10.75924,0.87808,24243.91602,21298.77539,1
0.52929,0.49157,0.43718,5.62145,25.72231,-30.31061,0.88952,125418.64844,111617.70312,1
0.82672,0.11032,0.00985,5.82132,-12.55704,-14.03214,1.46669,25581.16992,37538.40625,1
0.83656,0.09998,0.02249,7.66427,-7.98126,-14.07092,1.50538,33813.26562,50927.11328,1
0.53700,0.50066,0.61502,20.12374,7.78958,1.99273,0.94615,113702.22656,107633.15625,1
