x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.58247,0.74793,0.04744,1.82153,-11.14451,-4.38157,1.02182,11789.25586,12052.57324,1
0.46910,0.50896,0.67147,15.35697,30.21048,-36.01891,0.91938,15804.28125,14537.36914,1
0.48879,0.56586,0.81970,2.32522,-19.42544,-13.62650,0.63761,12923.49512,8244.32324,1
0.50356,0.45644,0.62215,14.89952,-1.42042,59.61115,0.83483,209677.32812,175132.70312,1
1.25517,0.20374,1.33318,27.30431,-11.48041,33.59124,0.34721,11789.25586,4095.39160,1
0.45170,0.53489,0.61908,12.80689,24.20159,-24.49549,0.96722,77305.93750,74809.25000,1
0.48000,0.47916,0.56668,18.47868,-29.37032,13.86735,0.98564,215729.60938,212737.78125,1
0.54011,0.65063,0.10815,-1.19214,-14.17603,3.09252,1.06596,11789.25586,12573.16895,1
0.44300,0.57754,0.27681,-7.40565,26.91889,-30.63918,1.23608,30441.89258,37647.42969,1
0.42938,0.58511,0.52411,0.74476,5.80938,-9.29439,0.89601,25114.45117,22514.15625,1
0.49506,0.51380,0.43844,-21.39851,15.61664,-54.47759,1.02257,232479.10938,237844.64062,1
0.47271,0.51387,0.39742,12.25652,-7.89350,34.80683,1.18214,50864.91797,60159.45703,1
0.61184,1.90797,0.64039,4.17694,45.81905,3.91200,0.27519,11789.25586,3245.96362,1
0.44864,0.56223,0.61463,-11.46818,-12.96734,-11.79384,0.85656,22840.41406,19573.88672,1
0.48623,0.54429,0.51104,-10.11114,-5.53319,44.21135,0.74697,78169.16406,58419.17969,1
0.46033,0.50574,0.51552,16.41602,-7.13488,39.69107,0.87275,110123.19531,96158.63281,1
0.87823,0.06586,-0.04624,10.69718,-4.02027,-12.70102,1.51145,34637.59375,52379.27344,1
0.87151,0.07794,-0.06464,3.61173,-6.95236,-18.26226,1.57738,36639.93750,57823.83984,1
0.45346,0.48245,0.48707,-18.70693,4.86885,-41.01447,1.09614,284050.03125,311515.37500,1
0.40076,0.37542,0.90161,-1.54870,-10.44137,-8.55930,0.61475,11789.25586,7251.08105,1
0.49128,0.51063,0.48443,-9.33475,10.90435,-16.30433,0.98087,311838.96875,306027.84375,1
0.52382,0.43259,0.61790,18.13929,-11.77032,20.75772,0.93283,56996.12109,53194.42969,1
0.51237,0.55650,0.51612,-1.35161,60.13628,-16.77913,1.07162,239642.21875,256935.00000,1
0.51777,0.51236,0.28585,-3.12040,17.14842,9.19525,1.09205,35566.87500,38860.32422,1
0.49999,0.49818,0.68332,-5.73463,0.04781,21.26604,0.77334,120361.34375,93126.35156,1
0.48942,0.47546,0.43566,-26.84222,34.21992,3.09535,1.13518,106303.89062,120734.43750,1
0.57057,0.47626,0.29742,26.42464,-20.52653,1.64720,0.97446,27258.07812,26575.32227,1
0.44059,0.37436,0.56075,10.75479,-29.53567,-16.86179,1.27315,18054.61328,22997.75000,1
1.56946,0.29973,0.39104,29.49207,-9.65643,-1.68478,0.56462,31910.58594,18026.25195,1
0.51096,0.44264,0.55841,14.76326,-30.32306,-25.20309,0.84738,167393.57812,141916.92188,1
0.49092,0.45175,0.46470,-12.29437,11.66023,5.91692,1.11742,119647.86719,133764.07812,1
0.53267,0.50863,0.41657,17.49333,-23.97706,31.66529,1.14851,133016.20312,152847.48438,1
1.22753,0.15518,1.08819,18.16377,-8.08172,15.72072,0.46694,11789.25586,5507.57471,1
-0.48986,-0.61882,0.69385,-36.29383,-43.22300,9.26101,4.22495,11789.25586,49833.90234,1
0.14333,0.88716,1.01256,-6.81609,4.79072,14.31509,0.58316,11789.25586,6878.47314,1
1.20400,0.39626,0.39494,7.81333,-2.59585,-0.67992,0.66657,11789.25586,7862.29785,1
0.46434,0.51619,0.59131,-29.05265,9.21441,-13.68019,1.02710,107394.52344,110359.59375,1
0.48875,0.46960,0.57291,22.89310,-47.18467,-19.33986,0.90412,115970.01562,104902.92969,1
0.50095,0.47853,0.47944,12.20498,-20.32919,-26.84730,0.88454,355143.90625,314294.75000,1
0.91331,0.31587,0.46580,-9.30078,2.35326,-0.21952,0.82229,11789.25586,9699.03320,1
0.66218,-0.83976,0.94417,6.39388,-45.71367,17.20756,1.72665,15431.03418,26657.32422,1
1.02316,1.01612,-0.41269,15.87386,14.11593,-34.05647,0.84478,19217.07812,16242.37109,1
0.61407,0.39602,0.38447,6.72560,-15.30105,-14.73167,0.86335,12911.07227,11152.31543,1
0.34097,0.39668,0.30799,22.41734,13.83324,13.10856,1.39247,15821.66406,22042.14453,1
0.53746,0.45480,0.64150,15.72519,-22.29877,7.40426,1.01402,79801.31250,80960.51562,1
0.61155,0.88797,0.52019,6.01952,23.77338,-1.65439,0.71769,11789.25586,8465.25684,1
0.50854,0.49028,0.58124,22.70060,30.25781,79.63363,1.07305,229706.93750,246609.95312,1
0.48329,0.54621,0.35246,-15.89320,33.63224,-12.44712,1.16519,106072.85938,123657.11719,1
0.50858,0.45333,0.50707,2.56983,-26.22658,-28.60448,0.95761,349966.28125,335300.31250,1
-0.29586,0.50929,0.40057,-25.84211,1.19367,-6.38932,2.21021,17252.26172,38150.22266,0
