x,y,z,vx,vy,vz,temperature,density,pressure,is_star
-31.74165,-12.86618,20.70115,-78.22419,-32.12844,49.78070,0.94174,1.00000,0.94221,0
28.80666,-20.38918,20.17717,68.94484,-50.99830,48.36958,0.94174,1.00000,0.94221,0
-42.94678,-6.06943,-3.17024,-106.97123,-15.26282,-9.43915,0.94174,1.00000,0.94221,0
-30.04145,-13.86374,13.02946,-74.19445,-34.61049,31.14800,0.94174,1.00000,0.94221,0
2.33290,-27.96737,-37.35889,4.19606,-69.56327,-92.16006,0.94174,1.00000,0.94221,0
-38.24026,25.56670,-3.58506,-95.47224,61.98569,-10.45096,0.94174,1.00000,0.94221,0
21.62874,23.22845,-16.64372,52.30125,56.15930,-41.47770,0.94174,1.00000,0.94221,0
40.85831,15.55190,-27.58572,98.42699,36.80397,-68.43771,0.94174,1.00000,0.94221,0
44.21607,14.59031,-6.35068,106.14970,35.11236,-17.23760,0.94174,1.00000,0.94221,0
11.79598,-20.82601,33.15373,28.23628,-51.82638,80.25250,0.94174,1.00000,0.94221,0
-27.22098,-46.82782,4.75693,-67.97118,-115.67574,10.69400,0.94174,1.00000,0.94221,0
18.94523,-29.96627,-8.82476,44.36654,-73.87820,-23.16583,0.94174,1.00000,0.94221,0
24.89334,-4.36219,16.15021,60.47643,-11.57474,38.98452,0.94174,1.00000,0.94221,0
-19.68285,-10.89518,-42.77414,-49.61744,-27.88678,-105.55742,0.94174,1.00000,0.94221,0
-11.61034,-13.68466,28.14071,-30.48173,-33.95964,67.03240,0.94174,1.00000,0.94221,0
-23.73943,21.25723,-32.63341,-58.80346,51.26834,-80.53979,0.94174,1.00000,0.94221,0
-22.65217,20.70817,27.90101,-56.68678,49.51831,67.66522,0.94174,1.00000,0.94221,0
35.17823,21.98442,12.09372,83.99143,53.23939,27.82495,0.94174,1.00000,0.94221,0
-34.00910,-9.30585,-6.37998,-83.85749,-23.51385,-16.21207,0.94174,1.00000,0.94221,0
-0.36962,26.71898,2.77533,-2.35717,64.10798,5.82619,0.94174,1.00000,0.94221,0
28.84444,6.34182,29.20738,68.52664,15.16742,69.61131,0.94174,1.00000,0.94221,0
5.50140,28.68158,9.17916,12.69740,69.42648,21.73596,0.94174,1.00000,0.94221,0
-16.50835,2.59028,-38.08485,-41.47822,5.19688,-94.09771,0.94174,1.00000,0.94221,0
30.48376,-17.62351,-24.99037,73.00219,-43.50615,-62.38428,0.94174,1.00000,0.94221,0
3.93396,-2.43857,24.76419,8.98120,-6.88175,60.21609,0.94174,1.00000,0.94221,0
-3.45253,-22.52390,-32.98335,-9.79986,-56.42629,-81.87816,0.94174,1.00000,0.94221,0
24.94571,43.04496,-0.44238,58.90561,104.59409,-2.84621,0.94174,1.00000,0.94221,0
27.81665,-17.78177,10.61889,67.45097,-44.40167,25.28601,0.94174,1.00000,0.94221,0
29.43783,4.41789,42.61344,70.38744,9.56113,103.09852,0.94174,1.00000,0.94221,0
9.42018,8.52304,-3.26116,21.51479,20.58787,-9.74661,0.94174,1.00000,0.94221,0
-37.46542,-6.21363,6.40550,-92.17058,-15.84601,14.90319,0.94174,1.00000,0.94221,0
36.07203,-34.06160,-14.55886,86.51403,-84.30269,-36.51975,0.94174,1.00000,0.94221,0
18.97225,6.90393,18.32656,45.03457,16.51831,43.31102,0.94174,1.00000,0.94221,0
-21.13835,22.31861,27.08972,-52.69426,53.87813,65.29898,0.94174,1.00000,0.94221,0
-40.21053,13.24693,-7.49563,-99.74694,31.12310,-19.33522,0.94174,1.00000,0.94221,0
-15.83996,27.71850,-24.08689,-40.69453,67.32285,-60.59784,0.94174,1.00000,0.94221,0
24.77573,-2.33751,9.64406,60.24888,-6.63401,23.12633,0.94174,1.00000,0.94221,0
-25.75357,-43.29490,-16.79163,-64.34161,-107.01887,-41.91253,0.94174,1.00000,0.94221,0
38.59792,-13.21236,-16.27820,92.33467,-32.83913,-41.45288,0.94174,1.00000,0.94221,0
-35.63805,11.39346,-1.81520,-87.85929,27.04455,-5.32814,0.94174,1.00000,0.94221,0
1.21044,19.58788,-9.49068,1.51504,46.71095,-24.17789,0.94174,1.00000,0.94221,0
-27.75828,39.80520,44.25834,-69.83552,96.86546,106.48307,0.94174,1.00000,0.94221,0
0.68709,22.90065,34.86701,0.96039,55.13426,84.60139,0.94174,1.00000,0.94221,0
-13.10928,-4.70498,32.80145,-33.56902,-12.73099,79.19609,0.94174,1.00000,0.94221,0
-50.85907,-24.89187,-8.05584,-126.23346,-61.27740,-21.39297,0.94174,1.00000,0.94221,0
8.79260,37.22700,-22.63621,20.82610,90.33972,-56.05610,0.94174,1.00000,0.94221,0
-1.45297,-30.68039,5.02288,-5.04547,-76.56497,11.27304,0.94174,1.00000,0.94221,0
20.47043,-14.73163,22.20286,48.13079,-36.55206,52.47277,0.94174,1.00000,0.94221,0
39.73222,-3.83253,16.05803,96.30892,-9.59903,39.15576,0.94174,1.00000,0.94221,0
33.62945,-19.94481,-3.97062,80.87535,-50.02914,-10.66530,0.94174,1.00000,0.94221,0
19.50095,-2.39886,20.59565,45.83124,-6.38993,48.72665,0.94174,1.00000,0.94221,0
45.12041,-10.54618,-24.54813,109.68288,-26.85270,-60.75748,0.94174,1.00000,0.94221,0
17.43488,18.78264,17.16180,41.29200,44.75923,41.03008,0.94174,1.00000,0.94221,0
13.10878,-5.80145,16.32964,30.25103,-14.88155,38.40744,0.94174,1.00000,0.94221,0
-0.31923,-27.93123,-21.48392,-1.64172,-69.12918,-53.23406,0.94174,1.00000,0.94221,0
