x,y,z,vx,vy,vz,temperature,density,pressure,is_star
5.67682,11.35364,14.85367,47.71130,95.42260,119.09286,0.98068,1.00000,0.98117,0
3.85150,7.70299,11.55767,29.33757,58.67515,88.12833,0.98068,1.00000,0.98117,0
3.37822,6.75644,12.48332,26.66861,53.33721,105.75153,0.98068,1.00000,0.98117,0
3.58573,7.17147,10.81245,28.56702,57.13404,86.47375,0.98068,1.00000,0.98117,0
2.07950,4.15900,6.15664,16.00949,32.01899,46.73001,0.98068,1.00000,0.98117,0
1.82455,3.64910,5.38574,13.94946,27.89891,41.01620,0.98068,1.00000,0.98117,0
0.68609,1.37218,2.15633,3.49326,6.98651,11.79208,0.98068,1.00000,0.98117,0
2.05453,4.10906,3.36107,19.07375,38.14750,26.19740,0.98068,1.00000,0.98117,0
0.30610,0.61220,0.71936,-1.65316,-3.30632,-11.98582,0.98068,1.00000,0.98117,0
0.16372,0.32743,0.49397,0.79110,1.58220,2.39272,0.98068,1.00000,0.98117,0
-0.37808,-0.75617,-1.10840,-4.68201,-9.36402,-12.64502,0.98068,1.00000,0.98117,0
-1.76586,-3.53172,-2.86366,-16.93481,-33.86963,-24.02836,0.98068,1.00000,0.98117,0
-3.61365,-7.22730,-5.28003,-31.76694,-63.53389,-45.22500,0.98068,1.00000,0.98117,0
-2.78396,-5.56793,-8.34869,-23.43810,-46.87619,-70.29463,0.98068,1.00000,0.98117,0
-1.91798,-3.83596,-9.91504,-11.57519,-23.15037,-80.66473,0.98068,1.00000,0.98117,0
-6.47773,-12.95546,-19.43268,-54.18234,-108.36468,-162.54225,0.98068,1.00000,0.98117,0
-9.29716,-18.59431,-27.89651,-77.49252,-154.98505,-232.53316,0.98068,1.00000,0.98117,0
-13.49610,-26.99220,-40.48991,-112.22324,-224.44647,-336.68344,0.98068,1.00000,0.98117,0
-19.24648,-38.49296,-57.39981,-159.42371,-318.84741,-475.20670,0.98068,1.00000,0.98117,0
-28.91842,-57.83684,-86.75404,-239.91754,-479.83508,-719.73511,0.98068,1.00000,0.98117,0
-38.20474,-76.40948,-114.96879,-315.50809,-631.01617,-949.22662,0.98068,1.00000,0.98117,0
-45.76179,-91.52357,-137.28723,-379.30997,-758.61993,-1137.94531,0.98068,1.00000,0.98117,0
-36.68775,-73.37550,-110.28532,-303.86032,-607.72064,-913.54138,0.98068,1.00000,0.98117,0
-21.24608,-42.49217,-63.78414,-176.31824,-352.63647,-529.33502,0.98068,1.00000,0.98117,0
-8.27098,-16.54197,-24.81292,-68.93943,-137.87886,-206.81050,0.98068,1.00000,0.98117,0
2.21815,4.43630,6.59804,18.79672,37.59343,56.14419,0.98068,1.00000,0.98117,0
9.73105,19.46210,29.21181,80.10557,160.21114,240.46896,0.98068,1.00000,0.98117,0
