x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.64108,0.62462,0.59895,-6.37282,-0.54690,14.59655,0.52262,26464.60547,13837.92383,1
3.25738,-1.68096,2.52648,26.43287,-23.03238,22.56259,0.15474,11789.25586,1825.19214,1
0.75547,0.77863,0.41172,1.83263,1.05454,9.19981,0.85960,58854.23047,50616.30859,1
-1.48917,-2.16635,1.64428,-16.44533,-26.01931,15.02860,7.13763,36681.87891,261952.78125,1
-0.00376,4.16700,-0.97773,-6.19097,36.89316,-13.82341,0.31875,11789.25586,3759.72778,1
-1.97142,2.19756,1.54935,-27.81105,20.39112,6.93639,0.92596,11789.25586,10921.89160,1
3.34451,2.31717,0.56682,31.23791,20.57290,12.26415,0.02376,13038.45508,309.98117,0
0.44286,0.67169,0.46204,5.42928,0.17602,-7.77509,0.87156,60659.59766,52895.20703,1
0.74239,0.81241,0.44485,-14.20466,9.92778,-9.85210,0.73047,57785.26562,42231.61719,1
1.49956,-2.36318,3.55481,13.49115,-27.61823,33.88372,0.28273,11789.25586,3334.80078,1
-2.41235,-4.49780,0.57939,-31.85648,-52.49699,1.79431,161.59953,11789.25586,1906091.25000,1
2.13397,-1.24900,0.30147,11.58278,-13.15088,-4.17442,1.38177,11789.25586,16298.15039,1
3.14484,0.29215,2.44557,26.85795,5.28549,21.59403,0.02934,22683.77930,665.94257,0
-0.88521,-0.40563,0.12158,-14.06948,-7.69966,-1.25664,5.94044,11789.25586,70068.43750,1
-2.23923,-1.31762,4.48869,-30.96347,-14.91302,37.00379,1.60600,21346.65625,34299.93750,1
-0.17943,1.19878,-0.73025,-0.67587,10.41570,-6.09473,1.54294,11971.66309,18480.84375,1
-1.95637,2.35209,2.77832,-26.57106,18.92953,24.94240,0.29555,11789.25586,3486.03638,1
0.69612,0.73383,0.41928,-9.03816,11.03051,22.63467,0.77860,27975.94336,21792.85547,1
0.66036,0.78119,0.34438,-5.20055,22.11265,-30.34914,0.56006,27618.44141,15475.85547,1
5.97224,-3.59041,-0.05017,57.22919,-43.98955,-4.52861,0.53586,11789.25586,6320.57812,1
0.73587,0.84760,0.41078,-3.07986,-10.44556,-23.35863,0.70581,48314.44531,34118.11719,1
2.04262,2.56845,1.23541,20.10655,15.80406,8.13127,0.03199,40112.32031,1283.84302,1
-0.88487,-0.31047,0.08455,-12.87473,-10.85471,-8.11970,5.68124,43542.57812,247499.68750,1
-0.69513,-1.00427,-2.99726,-16.20435,-10.99290,-37.45970,62.39800,11789.25586,735994.00000,1
0.99096,-0.11001,2.68261,8.64709,-3.83883,22.26151,0.14584,11789.25586,1720.21448,0
-0.24867,-1.18513,-2.03105,-8.59542,-16.21960,-23.39861,27.29078,11789.25586,321898.96875,0
0.74987,0.86265,0.42943,6.34943,11.97118,4.79891,0.72684,65165.85547,47389.08984,1
2.58807,-0.07351,1.86751,22.34618,-0.24879,15.89668,0.08764,11789.25586,1033.67834,0
-3.09467,4.29563,3.90058,-39.50465,40.26080,37.24958,0.07909,11789.25586,932.86023,1
0.72870,0.56650,0.70035,6.37400,11.61490,5.83153,0.64874,11789.25586,7651.97607,0
0.66147,0.77817,0.34350,-6.04232,21.15782,-32.62990,0.55962,28422.10938,15913.51172,1
6.33653,-1.26801,-3.50596,63.03411,-17.40305,-39.98222,0.91558,23441.23242,21473.04297,1
1.59932,0.01800,1.92633,6.31978,0.44740,9.84418,0.25001,11789.25586,2948.85889,0
-1.80186,2.66673,3.17120,-18.10436,25.62063,31.75232,0.11211,23413.90820,2626.14893,1
-2.52230,-0.06651,-2.00138,-26.33386,-6.90300,-23.00905,53.43420,26075.75586,1394034.12500,1
0.70358,0.78972,0.40206,3.95530,-3.84197,-17.67580,0.84967,126733.60938,107736.16406,1
2.85206,0.41976,2.68668,24.93976,2.02572,25.79119,0.02716,11789.25586,320.34827,0
-4.22200,-3.52877,-0.73238,-55.53830,-38.09443,-15.99714,627.64539,20662.38672,12975139.00000,1
