x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.44367,0.87296,0.89283,-0.89021,7.81769,0.25594,0.56732,11789.25586,6691.58398,1
0.48779,0.36769,0.59668,26.23018,4.36834,-30.46527,1.00686,21409.18359,21566.72656,1
0.56231,1.24285,0.01335,1.10488,9.76715,-1.16188,0.64266,11789.25586,7580.25049,1
0.61193,0.44543,0.59801,-1.92526,1.27267,-10.71327,0.76980,13128.94434,10111.74707,1
2.29747,-0.23945,2.63063,22.44105,-9.59320,28.08706,0.09416,11789.25586,1110.67773,1
0.46829,0.53028,0.47714,-32.90961,6.34206,-52.67627,1.01149,156796.98438,158677.71875,1
0.52521,0.47262,0.40784,-18.78016,-4.30094,9.53472,1.04065,83930.20312,87385.32031,1
0.55209,0.45027,0.41447,25.72451,-36.43009,-63.27945,0.95268,243705.81250,232289.31250,1
0.46885,0.49110,0.35562,-20.09000,-13.60641,-49.07085,1.18420,114021.19531,135091.10938,1
0.59895,0.37823,0.40524,-3.48750,7.70266,-4.60480,0.96863,12972.26660,12571.57227,1
0.50188,0.49828,0.57105,-17.33357,-2.97037,-13.14059,0.90937,110573.96094,100602.57031,1
0.59341,0.37979,0.76064,1.16165,2.96213,-13.53888,0.90677,12751.50781,11568.46680,1
0.75814,3.71098,0.79187,2.79168,39.53553,3.32665,0.06485,11789.25586,764.91815,1
0.49969,0.30407,0.51447,-7.74006,-19.59281,7.73651,1.02042,18752.95312,19145.43750,1
0.55810,0.32230,0.31790,-0.48351,1.18950,1.88994,0.91160,11789.25586,10752.47363,1
0.50959,0.51795,0.40624,4.84125,37.02742,-6.39485,0.87259,106809.60938,93247.68750,1
0.87320,0.06226,-0.30621,-0.88378,1.19838,2.50601,1.76787,37894.80859,67026.52344,1
0.87753,0.07351,-0.31468,-9.02901,6.38784,-2.30278,1.82004,35212.38672,64120.14844,1
0.50152,0.50529,0.60000,-13.96211,-17.29551,32.88046,0.93380,98680.42969,92193.46094,1
0.46535,0.51237,0.40454,27.66713,-29.89852,43.67108,0.73063,44998.94141,32894.11719,1
0.47830,0.52740,0.43884,-26.00713,16.97285,-17.71624,0.97943,276070.78125,270526.31250,1
0.52258,0.56267,0.20732,2.66273,8.74082,12.66929,1.08905,13646.87402,14869.56055,1
0.48583,0.52920,0.36653,10.17662,30.04204,4.58288,1.18517,72969.46094,86524.69531,1
0.59509,0.51385,0.22708,8.67632,-2.66336,20.76288,1.04588,16322.97852,17080.33984,1
0.46888,0.53897,0.36028,-10.13852,21.83186,-47.40115,0.92059,105077.36719,96781.15625,1
0.53281,0.45432,0.44670,12.73346,-31.70548,42.97823,1.08063,113475.89844,122687.16406,1
0.45439,0.48980,0.72027,0.49824,32.06183,-2.74513,0.76765,15239.61035,11704.51562,1
0.40114,0.48806,0.45257,-33.42428,-29.95045,24.08153,1.26204,24311.72266,30697.78906,1
2.43566,0.13464,0.24050,13.30155,-3.76581,-1.19911,0.38221,19064.86914,7290.38281,1
0.54132,0.49086,0.42781,51.24928,-20.85017,-18.66991,0.85346,218822.09375,186849.64062,1
0.52710,0.46378,0.47047,20.75491,-26.98920,-7.34234,1.04717,241283.31250,252790.67188,1
0.50435,0.48737,0.60363,-15.96653,7.56093,31.32079,1.01221,143059.14062,144878.73438,1
1.81382,-0.09330,1.59502,10.68259,-4.29621,9.10259,0.25925,11789.25586,3057.88794,1
-1.95083,-2.37045,1.08141,-32.43457,-39.02330,8.77639,26.12130,11789.25586,308104.71875,1
0.13560,0.82606,1.25838,4.77220,-5.66596,-1.85706,0.50706,11789.25586,5980.82520,1
0.84580,0.39872,0.44027,-30.57956,4.66217,3.24209,0.80159,11789.25586,9454.86035,1
0.51071,0.55180,0.44454,-6.53043,-16.18340,-45.39352,1.03834,107703.78125,111889.37500,1
0.49983,0.50655,0.51174,-4.61254,43.47459,23.58253,0.88832,179390.53125,159436.32812,1
0.50385,0.51282,0.47869,-17.80589,-4.18644,6.65342,0.84170,257696.85938,217011.95312,1
0.11081,1.01476,0.68657,-0.10196,5.48373,4.32285,0.74263,11789.25586,8759.47754,1
0.88743,-2.67554,1.57693,6.15295,-40.00457,15.55410,3.22697,15686.63574,50645.64844,1
1.57254,1.61071,-1.71493,14.53108,8.95930,-27.13748,0.91860,22313.52539,20507.36133,1
0.59127,0.37856,0.58172,-0.73521,2.23619,-5.38729,0.75481,22340.93164,16871.48828,1
0.52398,0.59107,0.45207,-28.77766,-30.33052,15.16621,0.94063,18067.51172,17003.33008,1
0.52943,0.51262,0.44040,-12.36721,29.75459,9.32609,1.08774,147168.56250,160160.57812,1
0.51653,0.61868,0.42034,-14.43830,-51.88600,3.21161,0.95193,15341.94434,14611.70410,1
0.53458,0.40752,0.65877,-0.07581,-10.14634,35.10314,1.02804,30687.63867,31564.02344,1
0.50830,0.47966,0.63667,-4.56380,24.53630,40.49462,0.96658,72307.60938,69925.92969,1
0.54394,0.45083,0.48487,12.20701,-3.48541,-24.17597,0.92457,164486.79688,152154.89062,1
-1.04774,0.59596,0.29756,-10.93800,1.61733,-1.58376,3.59832,13832.71289,49799.35938,0
0.48191,0.57206,0.45438,-3.28955,23.80835,-12.51917,0.99495,149506.03125,148825.54688,1
0.46758,0.55090,0.52039,-24.64810,-25.41236,-31.41731,1.07545,63072.41797,67865.26562,1
0.52657,0.39711,0.69540,9.29595,14.68371,-20.65784,0.83668,13259.98242,11099.85547,1
0.50607,0.58281,0.50220,-5.87817,27.29446,1.32034,0.90693,148976.32812,135178.14062,1
0.71989,0.36234,0.37579,22.26698,-16.32289,-8.03981,0.99253,11844.54395,11761.97461,1
0.55193,0.44225,0.63382,-16.24380,-15.88155,18.69513,0.87871,38748.07812,34065.42188,1
0.59708,0.18894,1.58888,3.82608,-1.35045,1.53354,0.44579,19148.34375,8540.36621,1
0.88422,0.06564,-0.30508,-0.22134,6.22739,-0.51137,1.81589,37297.21484,67761.69531,1
0.61674,0.41099,0.55917,-11.04875,10.49773,-2.46040,0.90033,21561.98828,19422.57031,1
