x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.44084,0.90392,0.85768,0.16403,-0.12879,-7.07078,0.56740,11789.25586,6692.54639,1
0.47862,0.66686,0.32824,-26.38042,20.58857,-12.84512,0.98760,11923.91504,11781.90137,1
0.57128,1.31119,0.01332,0.91058,5.90120,0.85307,0.60756,11789.25586,7166.21191,1
0.50456,0.54516,0.37828,26.80028,-6.19180,-6.28468,0.88950,74871.55469,66631.21875,1
2.49717,-0.32486,2.88071,21.95701,-9.39519,27.50734,0.07328,11789.25586,864.35022,1
0.56193,0.47931,0.39517,-3.63099,-5.75175,35.78598,1.03197,47189.58984,48722.50391,1
0.52764,0.46810,0.56219,-9.61059,-26.52832,-26.08147,0.93221,82572.23438,77013.07031,1
0.61873,0.36837,0.08058,2.16118,-1.00292,-24.30892,1.19309,13473.64258,16083.34375,1
0.50561,0.50786,0.29168,13.40828,10.66919,23.39275,1.18459,32742.65234,38805.95703,1
0.43387,0.56037,0.56092,-1.54064,-7.94416,18.09479,0.85859,29706.49414,25518.45312,1
0.51259,0.47731,0.39851,-17.34203,1.56649,16.20403,1.02144,114553.96094,117068.82812,1
0.46768,0.55285,0.39258,-20.62030,40.54633,-59.84156,1.11473,168751.20312,188205.54688,1
0.78248,4.06384,0.82158,2.63686,38.88557,3.27619,0.04901,11789.25586,578.13861,1
0.51145,0.42715,0.56079,13.47326,45.40022,-2.99266,0.89870,32353.73242,29090.71484,1
0.48673,0.57028,0.53027,-21.01858,33.39557,51.39780,0.69666,152683.68750,106422.17188,1
0.53649,0.41121,0.54215,17.25248,-11.89207,-2.11006,0.83569,89562.90625,74883.82031,1
0.82671,0.11721,-0.28508,-5.77576,4.18055,6.08162,1.72551,32854.57812,56719.28125,1
0.84216,0.11022,-0.28471,-5.64504,9.45868,4.14410,1.77430,35349.67969,62752.23828,1
0.53178,0.53195,0.38276,-12.32215,13.06555,-41.15185,1.03356,109844.32812,113587.02344,1
0.60745,0.42854,0.82918,-2.03741,-1.28927,30.31632,0.52351,11976.28320,6272.83545,1
0.49940,0.45725,0.55271,-23.77722,12.86911,6.02803,0.93335,124802.60938,116542.98438,1
0.49546,0.43654,0.58380,0.12570,-36.44508,58.70720,0.93292,201067.04688,187673.17188,1
0.49208,0.38531,0.58066,-0.80885,-15.85811,-0.62952,1.11830,29600.73047,33118.97656,1
0.43462,0.48399,0.62401,-23.16140,2.02336,40.96099,0.90616,56008.51562,50777.93750,1
0.51314,0.57676,0.29552,8.68078,-11.26458,17.10951,0.90573,12179.73438,11037.01465,1
0.47157,0.57215,0.57897,-3.16857,7.37909,-29.32518,0.94611,21500.69141,20352.09180,1
0.50979,0.62089,0.44127,6.49621,-17.57876,-46.07279,0.81139,11927.04297,9682.35352,1
