x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.57843,0.76932,0.05739,2.60429,-9.27291,-6.69659,1.00448,11791.44629,11850.22168,1
0.44209,0.45014,0.73368,9.62958,26.58184,-19.80843,0.93497,11789.25586,11028.09961,1
0.48437,0.60389,0.84401,1.84083,-17.80339,-8.34956,0.61431,17436.63281,10716.77539,1
0.48051,0.48059,0.48353,-12.45663,-34.03881,67.22122,0.91791,175868.93750,161512.43750,1
1.20023,0.22682,1.26564,27.87151,-11.68940,34.19334,0.37178,11789.25586,4385.25000,1
0.43649,0.48446,0.65523,-5.53706,23.33461,1.10226,0.98750,22656.15820,22384.24609,1
0.46622,0.52710,0.52358,-15.26799,2.89093,34.95868,0.99253,210382.85938,208916.71875,1
0.54218,0.67790,0.10379,-0.59108,-11.98028,-0.46041,1.04948,11789.25586,12378.78418,1
0.46346,0.52147,0.34816,-19.96413,26.45602,-54.58024,1.20838,129354.41406,156387.95312,1
0.43868,0.55988,0.53925,-23.76655,35.79116,0.86056,0.89739,208289.40625,187011.03125,1
0.51538,0.47173,0.54802,22.23400,22.72383,-45.73529,0.96630,73585.99219,71141.39062,1
0.45689,0.52868,0.34125,-4.94601,-6.98580,6.25918,1.22982,54667.37109,67264.58594,1
0.60344,1.81593,0.63252,4.24488,46.45544,3.99083,0.29649,11789.25586,3497.16284,1
0.47423,0.57781,0.63024,-14.72424,8.33934,4.96760,0.82588,34325.76172,28363.15820,1
0.49998,0.53187,0.42550,3.20508,38.87172,33.92063,0.79160,103222.95312,81752.23438,1
0.45348,0.51661,0.44245,-25.17540,-2.44310,22.14427,0.91537,209442.87500,191814.17188,1
0.85524,0.07597,-0.02255,12.04957,-9.61628,-9.67305,1.50213,36550.02734,54930.30469,1
0.86244,0.08928,-0.02712,7.65460,-2.25567,-18.77583,1.53787,41164.88281,63338.06250,1
0.51603,0.49141,0.56516,-23.94711,-8.69495,-27.07940,0.99563,57771.94922,57548.10156,1
0.40444,0.39711,0.91687,-2.73051,-12.00660,-4.84043,0.59903,11918.00391,7142.77197,1
0.49502,0.47720,0.51746,8.58535,9.02945,-8.53312,0.97976,260547.96875,255401.90625,1
0.48289,0.47046,0.56163,12.97993,-36.99028,49.77207,0.97183,228904.79688,222566.71875,1
0.49191,0.42080,0.54175,18.95238,51.83812,-2.51869,1.17281,17471.79297,20501.36914,1
0.52189,0.47960,0.27701,0.59246,11.77490,-8.73617,1.12099,35258.93750,39544.62500,1
0.50532,0.49270,0.62460,6.04551,5.71946,60.97860,0.80547,258081.25000,207981.32812,1
0.53576,0.42827,0.44074,-8.88395,-3.86850,-17.14287,1.13320,56444.58203,63995.09375,1
0.51314,0.51845,0.30362,31.99557,-19.05803,-18.20871,0.98136,50803.66797,49881.48047,1
0.42746,0.44464,0.58960,-11.58491,-50.03735,-3.01922,1.20441,94133.32812,113432.23438,1
1.50913,0.32126,0.39297,30.79685,-15.81509,3.13870,0.57933,41054.28125,23796.04883,1
0.47945,0.51397,0.58718,14.48810,-31.21060,6.50367,0.81074,145430.82812,117966.06250,1
0.51736,0.45454,0.46280,-3.76758,-36.90222,-17.08536,1.09860,263557.56250,289690.25000,1
0.48713,0.55118,0.36603,24.48757,-9.74563,6.57479,1.19181,56001.90234,66777.17969,1
1.19082,0.17154,1.05644,18.86165,-8.43899,16.28844,0.48407,11789.25586,5709.68457,1
-0.41701,-0.53209,0.67530,-36.68250,-43.62487,9.28517,3.85794,11789.25586,45505.05078,1
0.15741,0.87711,0.98340,-7.70623,5.72899,15.33979,0.59365,11789.25586,7002.16016,1
1.18761,0.40155,0.39640,9.33413,-2.77854,-0.86426,0.67155,11789.25586,7921.06299,1
0.51892,0.49058,0.59991,-6.11590,15.38680,15.79538,1.00295,117917.05469,118323.96875,1
0.45202,0.55301,0.59837,7.74271,-17.65804,4.55982,0.86304,33782.89062,29170.45898,1
0.47803,0.51182,0.53535,6.53135,-0.11060,-12.61462,0.84756,275940.37500,233992.89062,1
0.93043,0.31177,0.46630,-6.34257,1.15478,-0.33514,0.81574,11789.25586,9621.83105,1
0.64911,-0.74781,0.91013,6.89047,-46.59242,16.40747,1.67785,15107.45410,25360.71484,1
0.99021,0.98765,-0.34462,18.42221,14.87129,-33.73161,0.84189,21932.29297,18473.86523,1
0.59333,0.43198,0.41794,24.23421,-26.52459,-24.17050,0.83683,37847.05859,31687.32812,1
0.29862,0.37092,0.28351,17.40183,10.12126,9.71510,1.48405,12402.44336,18415.11523,1
0.49610,0.50286,0.61514,25.13675,-18.34338,40.81980,1.02850,226482.34375,233054.46875,1
0.59884,0.83815,0.52325,7.44146,28.52549,-1.09124,0.74776,11883.85156,8890.76562,1
