x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.24505,0.27003,0.32263,-20.49762,-44.76796,22.28760,1.09275,243058.46875,265733.93750,1
0.61554,0.47328,0.41191,46.02746,-26.26213,27.32372,0.93224,333932.96875,311461.84375,1
0.73825,0.16518,0.68350,-56.18457,-18.11489,3.91719,1.14900,500994.28125,575928.93750,1
0.28789,0.30493,0.33484,-39.77797,-34.95650,18.75206,1.07614,264582.68750,284871.03125,1
0.59008,0.47560,0.38574,8.36733,5.77946,-17.25496,1.06483,415241.18750,442383.71875,1
0.71269,0.24373,0.69075,-94.93710,48.15940,1.43565,1.05230,736562.81250,775469.25000,1
0.27744,0.30186,0.29126,15.60249,42.34624,-36.74273,0.95404,83090.13281,79311.38281,0
0.71570,0.45247,0.38346,36.54078,12.37803,-23.29190,0.92561,13120.38867,12150.39844,0
0.87138,0.20320,0.66881,69.43385,-6.80480,-25.22186,0.91266,744088.50000,679441.12500,1
0.31382,0.29738,0.32915,12.11944,-39.32027,52.03638,0.95559,248201.57812,237298.23438,1
0.54062,0.38405,0.40295,-35.48277,-67.28938,5.34820,1.18614,196434.04688,233115.78125,1
0.80301,0.18919,0.68959,31.31816,-44.37258,-8.36347,1.03694,134114.21875,139137.87500,1
0.26790,0.33711,0.28312,49.22709,-12.08927,26.41104,0.91493,27234.92578,24930.43555,0
0.58531,0.50017,0.32436,-35.21863,7.55783,-31.19687,1.13441,112448.71094,127626.50000,0
0.71314,0.16961,0.69814,-34.66293,-23.29346,33.53343,1.08747,82476.38281,89735.35938,0
0.28898,0.31582,0.27505,-19.79003,7.51615,-29.83999,1.08926,900951.25000,981858.93750,1
0.57652,0.51018,0.42366,-38.47838,35.86151,41.88633,0.94222,286987.03125,270540.50000,1
0.84751,0.20064,0.71856,51.17749,-3.71548,30.01179,0.86255,742510.50000,640770.62500,1
0.39943,0.33931,0.20549,6.39212,1.25851,-25.54336,1.03796,14438.72656,14994.37109,0
0.67546,0.70531,0.46679,25.69378,63.02718,19.59923,0.76504,11789.25586,9023.81543,1
0.84474,0.22020,0.72665,50.56606,28.03741,24.60023,0.85405,775224.75000,662412.75000,1
0.42410,0.52114,0.43839,63.05428,115.68539,65.80711,0.67936,12662.19922,8606.54980,1
0.41426,0.43129,0.56722,-67.99783,-16.86420,26.56369,1.12466,11789.25586,13265.49707,0
0.79711,0.21415,0.68137,8.70733,15.91505,-22.97997,1.02020,708788.06250,723469.00000,1
0.30911,0.32699,0.20920,3.37630,-3.25295,30.58940,0.95074,12780.08887,12156.63379,0
0.59378,0.47883,0.37291,-6.38340,-35.49666,-61.86567,1.14824,241221.25000,277118.62500,1
0.96955,0.57598,0.85962,43.64489,97.30868,37.12724,0.58133,11789.25586,6856.92529,0
0.28339,0.33237,0.28911,36.19075,-22.95022,12.59960,0.95928,28583.02344,27432.74219,0
0.61305,0.54216,0.43201,-6.76457,18.84768,12.75105,0.88804,237915.98438,211383.43750,1
0.64695,0.08917,0.72983,9.86568,10.23751,-4.90031,0.97372,11789.25586,11485.17676,0
0.18648,0.27820,0.34902,-44.47711,-17.58423,2.33125,1.12692,20237.23242,22817.11719,1
0.59005,0.38358,0.45995,15.07052,-33.30194,3.83007,1.04107,20801.12109,21666.35352,0
0.77094,0.27599,0.64175,20.26088,14.88056,21.87263,0.90693,17833.18555,16181.53027,0
0.32128,0.31272,0.33948,-26.44861,27.39724,40.98842,0.92406,191724.26562,177253.56250,1
0.55111,0.51028,0.37669,-52.11824,16.06588,-33.40254,1.10108,671933.56250,740224.81250,1
0.77491,0.22568,0.68691,-2.63623,-6.02303,-26.65980,1.02676,146364.64062,150356.95312,1
0.21839,0.33013,0.26548,29.52099,-2.74442,11.07352,0.94002,15094.26855,14196.03906,0
0.53946,0.43546,0.37054,-34.80493,-33.00180,-7.96546,1.19050,256272.54688,305243.90625,1
0.79071,0.22901,0.62000,16.76518,-4.13923,-36.39852,1.02824,87704.07031,90226.18750,0
0.26312,0.33186,0.31156,-61.96278,28.86786,-4.56467,1.06240,645272.93750,685881.75000,1
0.61579,0.51270,0.32627,8.25166,12.43558,-7.67575,1.01457,63582.38281,64540.82422,1
0.71993,0.30598,0.75347,-18.93732,32.10649,14.43632,0.91503,18538.91992,16972.13086,1
0.31052,0.31008,0.31856,20.43644,38.64732,37.03994,0.88214,239273.35938,211179.17188,1
0.57468,0.49041,0.45282,-11.82658,-5.37586,23.80367,0.96916,378881.65625,367380.53125,1
0.79835,0.24966,0.63937,-8.33211,7.81915,-7.46725,1.03648,55974.53125,58045.35156,1
0.32094,0.33404,0.28175,23.96999,49.57292,-12.50033,0.93507,560514.81250,524385.43750,1
0.61635,0.55548,0.38929,0.35374,-38.13390,5.77728,1.05132,28880.89648,30378.29102,0
0.81533,0.18137,0.70615,28.35900,-25.76217,-1.56824,0.96610,591409.31250,571646.56250,1
0.34586,0.26809,0.27819,12.73481,-12.83829,-16.43269,0.99628,340173.84375,339076.78125,1
0.61918,0.47551,0.39749,55.51174,-17.73265,-8.30149,0.96466,317049.03125,305998.68750,1
0.79221,0.20067,0.69028,30.01581,-7.50374,31.51835,0.91934,124178.10156,114218.88281,1
0.35752,0.29248,0.28454,28.12131,-15.33930,-13.50776,0.97519,626697.68750,611453.68750,1
0.58403,0.48580,0.41701,22.35382,30.13293,30.28993,0.88587,156233.92188,138472.03125,1
0.75332,0.21699,0.63728,9.22419,-19.19327,19.52171,0.97183,35484.78906,34502.42969,0
0.30692,0.28974,0.29158,-12.93233,-45.88313,-33.81300,1.13108,303159.81250,343068.71875,1
0.65195,0.50732,0.38825,30.65738,8.57516,-2.46313,0.90938,384529.06250,349859.65625,1
0.75370,0.16003,0.72129,-14.81533,-13.49767,0.25557,1.06427,190272.42188,202602.82812,1
0.31467,0.29792,0.31385,33.45065,-36.75814,25.02060,0.98323,262881.71875,258601.25000,1
0.59438,0.52827,0.38327,17.22886,31.92039,-20.77984,0.95693,534550.00000,511782.75000,1
0.81041,0.21866,0.71581,3.11037,-0.31188,8.28648,0.94126,526890.93750,496190.12500,1
0.25456,0.25246,0.36824,-60.06635,-63.92447,61.34480,1.09406,808267.87500,884736.81250,1
0.59864,0.48707,0.44439,7.03109,-3.52687,53.86486,0.88930,632788.18750,563021.87500,1
1.04727,0.67173,0.47058,94.43010,146.53917,-68.69925,0.68142,11789.25586,8037.44873,0
0.40354,0.19964,0.32458,100.47704,-93.98197,32.54277,1.05649,704469.62500,744638.81250,1
0.59215,0.47543,0.37036,-6.18983,-32.08541,-54.13787,1.14153,444837.06250,508048.93750,1
0.81041,0.19987,0.74724,20.96839,-19.44414,22.55198,0.94041,257822.00000,242578.50000,1
0.23500,0.29691,0.32428,-14.38967,8.41523,20.04391,1.03521,109713.01562,113632.94531,1
0.59033,0.48273,0.40664,24.30253,1.78456,50.50628,0.89570,114184.91406,102326.90625,1
0.83193,0.29074,0.75016,-9.75087,-19.59360,-15.63056,1.07087,11980.70898,12836.22949,0
0.32622,0.28661,0.30788,-26.89198,36.78510,-1.92989,0.98361,28534.71680,28080.99023,1
0.61321,0.45249,0.39982,-9.10333,-3.47190,0.92701,1.04332,159555.54688,166551.48438,1
0.79152,0.20668,0.69209,28.63560,11.76312,37.76120,0.88688,116699.57812,103550.71094,1
0.36764,0.30121,0.30271,71.86224,-12.61010,-11.15389,0.89028,733086.06250,652978.75000,1
0.34977,-0.01610,0.54410,-87.78960,-169.64935,43.36693,1.51469,11789.25586,17866.04688,1
0.56934,0.35575,0.53253,-108.19075,87.30994,-91.20126,1.19136,11789.25586,14052.28320,1
0.38194,0.30305,0.33382,-24.01652,11.66401,-9.59904,1.02957,12994.06152,13385.00293,0
0.57139,0.52102,0.40115,-50.01315,39.07112,-19.90278,1.03416,316543.09375,327520.31250,1
0.53277,0.11604,0.93317,-87.75498,-20.25088,77.38865,1.06939,11789.25586,12613.66211,1
0.30032,0.29464,0.29689,4.48180,-8.27881,-27.05802,0.99612,599783.93750,597755.87500,1
0.56478,0.51657,0.41234,-12.23292,1.98540,17.35662,1.03061,410317.81250,423090.09375,1
0.78596,0.21537,0.67208,-7.03040,-6.90344,-1.39310,1.04724,325510.96875,341058.31250,1
0.30152,0.37058,0.33705,8.19104,37.15042,14.63850,0.88721,360352.93750,319869.93750,1
0.57723,0.54030,0.38643,-1.53675,12.91823,-0.68027,1.00483,281982.09375,283486.00000,1
0.88138,0.26924,0.68487,16.03880,18.45963,-8.31918,0.89490,27247.28516,24395.77734,1
0.38771,0.33644,0.33301,37.61740,14.60125,7.92714,0.86702,148815.85938,129090.39062,1
0.59141,0.47353,0.38111,-44.89783,-6.57381,-43.17276,1.15476,169187.21875,195467.78125,1
0.83195,0.21058,0.73748,6.83245,17.38214,3.41996,0.89272,196597.81250,175594.57812,1
0.30925,0.31470,0.29090,3.86154,6.70005,-8.58036,1.04089,867979.68750,903922.31250,1
0.59419,0.52533,0.36418,19.90844,5.73701,-7.70168,1.02841,216733.70312,223002.12500,1
0.78007,0.15667,0.72409,-26.69249,-34.52739,12.98776,1.03823,684821.31250,711356.00000,1
0.33731,0.28437,0.29208,44.93100,-46.61183,4.12282,1.00983,390610.71875,394646.87500,1
0.54976,0.50635,0.36068,-13.41573,0.66371,-58.54574,1.11872,241867.15625,270717.43750,1
0.75222,0.20576,0.74445,-55.64291,16.22383,34.27346,1.00340,669523.37500,672137.68750,1
0.29783,0.35782,0.32141,-40.95047,32.31045,9.22368,0.95061,331521.53125,315306.34375,1
0.69217,0.14486,0.25440,35.64793,-112.61723,-55.21843,1.28936,11789.25586,15208.24121,0
0.75726,0.23939,0.69463,-47.45531,49.54261,-9.76527,1.01111,747538.12500,756219.50000,1
0.22775,0.25504,0.33027,-71.82983,-69.95407,25.43673,1.17495,664501.75000,781147.56250,1
0.56083,0.52269,0.41858,-30.87132,25.72134,15.87602,0.99195,711099.12500,705725.93750,1
0.79357,0.19717,0.70339,12.73395,-13.93381,42.30365,0.93592,206372.34375,193243.84375,1
0.31013,0.37769,0.33554,-13.64907,25.26307,-21.71219,0.98405,30989.29688,30510.31836,0
0.55856,0.57993,0.37690,-12.51133,38.61243,1.58173,0.96640,121362.51562,117343.98438,1
0.76621,0.42367,0.79713,-16.66174,62.99316,13.04972,0.87799,12333.44336,10834.09277,0
0.30003,0.35329,0.27675,-1.11491,18.40399,-9.53174,0.96343,373347.59375,359875.53125,1
0.43394,0.67644,0.55523,-40.72284,63.14536,49.17189,0.84093,13994.85547,11774.54590,0
0.78555,0.19915,0.70971,-23.97453,3.51630,49.75597,0.96603,243556.43750,235401.54688,1
0.28720,0.31245,0.32205,-44.06128,-2.19223,34.23013,1.00690,477186.00000,480719.18750,1
0.58039,0.57428,0.42801,-1.84045,41.74084,12.76062,0.88342,243668.15625,215367.98438,1
0.75679,0.19198,0.70967,-38.73674,7.03785,16.82278,1.09204,681628.62500,744738.43750,1
0.28628,0.40249,0.35619,-10.64876,14.60048,44.30408,0.87815,22242.73438,19542.32227,0
0.60388,0.47627,0.42362,-48.20978,-7.94468,-12.50518,1.10429,85343.97656,94291.49219,1
0.77338,0.22375,0.68135,25.00165,-29.69809,6.52607,0.99466,23315.32031,23202.44531,0
0.34822,0.33753,0.28360,40.13800,23.14226,-9.55423,0.92081,751924.68750,692723.00000,1
0.54988,0.51291,0.38020,-56.55071,14.03446,-34.09519,1.08870,598927.43750,652377.18750,1
0.65434,0.22549,0.74274,-43.88643,5.85611,11.56335,1.05604,23248.23828,24563.35352,1
0.31744,0.28799,0.29219,26.71489,-56.84655,0.06449,1.05677,255232.92188,269856.46875,1
0.59075,0.49766,0.34945,5.34939,11.30458,-46.66866,1.06458,613021.81250,652938.56250,1
0.75420,0.20155,0.72431,-61.46830,-1.19319,16.73817,1.03643,654967.00000,679165.50000,1
0.30618,0.27493,0.26337,-10.65557,-33.18550,-34.88118,1.13658,818346.00000,930577.31250,1
0.60471,0.37188,0.45965,6.34782,-130.26170,56.30470,1.12629,701823.68750,790854.87500,1
0.69961,0.09268,0.98829,-33.39119,-25.94843,95.55267,0.92021,11789.25586,10854.05664,1
0.32992,0.21955,0.31687,3.40252,-46.98821,9.45418,1.07977,229585.70312,248024.03125,1
0.52985,0.51537,0.50907,-12.74798,11.20789,19.05124,0.95037,20844.28906,19819.79492,1
0.76717,0.21385,0.65741,27.39029,1.52524,21.96432,0.92114,59817.09766,55127.28516,0
