x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.76835,0.84054,0.41279,-3.30539,15.06955,-23.65342,0.46834,32129.57812,15055.22363,1
3.36282,-1.77290,2.61647,26.27287,-22.92254,22.41999,0.14405,11789.25586,1699.10596,1
0.73123,0.79705,0.38028,-16.22011,-1.46038,-23.95241,0.87892,137825.46875,121198.37500,1
-1.57661,-2.27495,1.74929,-16.28985,-31.08649,10.36481,7.56503,45039.17969,340893.15625,1
-0.02845,4.31415,-1.03286,-6.15110,36.66683,-13.73610,0.30407,11789.25586,3586.59229,1
-2.08229,2.27888,1.57696,-27.61812,20.26390,6.87304,0.92530,11789.25586,10914.09961,1
3.47141,2.38842,0.61807,31.88476,15.73233,12.67977,0.02001,18423.50195,368.86084,0
0.38328,0.72880,0.45579,-0.59228,3.55278,-5.04062,0.87493,51692.07812,45249.53125,1
0.66145,0.82346,0.40089,1.10707,3.70486,4.35274,0.78371,13790.03125,10812.80078,1
1.55342,-2.47339,3.69001,13.43027,-27.46875,33.69647,0.26762,11789.25586,3156.58374,1
-2.53952,-4.70737,0.58656,-31.70429,-52.24491,1.78689,199.73923,11789.25586,2355955.00000,1
2.18001,-1.30126,0.28484,11.45210,-12.99559,-4.14272,1.40013,11789.25586,16514.77539,1
3.26257,0.30629,2.53978,30.49351,1.70413,24.17660,0.02511,21514.96094,540.59137,0
-0.89956,-0.40968,0.08119,-13.84157,-0.61320,-4.38425,6.16404,15596.15918,96183.50000,1
-2.37454,-1.38370,4.65312,-31.65019,-15.40368,38.69264,1.64263,18301.41602,30077.44336,1
-0.18233,1.24213,-0.75562,-0.83774,11.08013,-6.57303,1.52445,13223.62207,20168.83789,1
-2.06234,2.42764,2.87784,-26.40443,18.82998,24.80522,0.28160,11789.25586,3321.54614,1
0.66198,0.75789,0.48119,0.59024,11.67430,17.80799,0.74995,29525.43555,22153.81055,1
0.65439,0.80601,0.27583,-1.12872,16.34541,-23.47418,0.57767,23965.83789,13851.32617,1
6.20074,-3.76605,-0.06824,56.97165,-43.79150,-4.50681,0.52250,11789.25586,6162.91943,1
0.72447,0.76572,0.42563,7.91827,-18.17821,18.49905,0.74401,136694.92188,101753.21875,1
2.14937,2.61605,1.28342,27.36752,19.25114,9.53525,0.02783,72866.07812,2029.02454,1
-0.90330,-0.36571,0.10191,0.17217,-15.04454,-1.60710,5.88550,41907.70312,246771.29688,1
-0.75980,-1.04812,-3.14668,-16.12138,-10.92439,-37.23620,73.69241,11789.25586,869213.25000,1
1.02549,-0.12525,2.77116,8.60773,-3.78853,22.02716,0.13536,11789.25586,1596.64514,0
-0.28298,-1.24974,-2.12435,-8.55289,-16.09014,-23.24413,30.89779,11789.25586,364444.12500,0
0.73554,0.82777,0.37188,-4.51208,-14.60917,-3.67266,0.77850,90531.33594,70514.18750,1
2.67705,-0.07435,1.93083,22.15391,-0.18698,15.76793,0.07896,11789.25586,931.32080,0
-3.25239,4.45637,4.04929,-39.32334,40.07650,37.07779,0.07124,11789.25586,840.33008,1
0.71667,0.45042,0.71341,4.05926,6.20174,6.17251,0.70003,11789.25586,8256.91797,0
0.65437,0.80870,0.27732,1.00406,15.93725,-21.40592,0.57454,24009.07422,13800.99609,1
6.57769,-1.34496,-3.67724,59.58904,-20.59684,-43.90331,0.91806,23493.76562,21579.38281,1
