x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.78374,0.74123,0.46818,2.49720,-7.43278,-5.28027,0.48502,61472.76953,29830.56445,1
2.71994,-1.21425,2.06749,27.33582,-23.64222,23.35705,0.22320,11789.25586,2632.67407,1
0.60204,0.56383,0.43343,12.75491,25.19538,18.73087,1.09708,127607.30469,140065.18750,1
-1.14118,-1.65426,1.36883,-18.05796,-21.49663,12.68317,4.90093,42138.86328,206622.78125,1
0.12223,3.41682,-0.69649,-6.41331,38.15439,-14.31353,0.40520,11789.25586,4779.36670,1
-1.40462,1.78280,1.40705,-28.91059,21.10251,7.32071,0.92922,11789.25586,10960.27148,1
2.73352,1.83383,0.40428,30.51515,24.87702,3.93049,0.05649,11789.25586,666.33716,0
0.68214,0.56144,0.48967,-28.67473,1.66434,8.80782,0.79339,72887.29688,57856.91016,1
0.60442,0.55779,0.42038,11.30456,20.52109,1.77794,0.97686,139079.90625,135929.26562,1
1.22648,-1.80267,2.86694,13.80867,-28.44436,34.91714,0.37362,11789.25586,4406.85400,1
-1.76702,-3.43427,0.54312,-32.66959,-53.84498,1.83133,55.14921,11789.25586,650493.37500,1
1.89514,-0.97750,0.38666,12.35301,-14.05883,-4.34972,1.29040,11789.25586,15220.50293,1
2.56428,0.24203,1.98528,30.17542,6.10986,24.62348,0.06218,22847.04297,1421.28943,0
-0.67044,-0.13977,0.05131,-4.98080,-1.84180,2.10871,4.57381,18366.72266,84047.90625,1
-1.58007,-0.99582,3.68018,-33.30370,-16.31770,41.28635,1.44647,17083.95117,24723.71094,1
-0.15386,1.00427,-0.60222,-2.08208,9.39822,-7.13147,1.60158,11789.25586,18890.83789,1
-1.41583,1.96817,2.27217,-27.50967,19.46055,25.66859,0.37737,11789.25586,4451.08984,1
0.64080,0.74943,0.54651,6.53077,2.82837,-9.50094,0.74232,11789.25586,8755.76270,1
0.83065,0.54763,0.70597,-2.59749,7.55085,-3.25348,0.46438,23390.54883,10867.50293,1
4.81384,-2.70001,0.04158,58.58278,-45.02838,-4.64497,0.60894,11789.25586,7182.59033,1
0.59762,0.57362,0.43468,-16.65249,-8.84756,-4.66954,0.93081,81416.79688,75821.29688,1
1.69640,2.14764,1.04265,22.32009,20.55978,-2.09188,0.06193,86728.67969,5373.71240,1
-0.63443,-0.16970,0.08381,-1.44392,-19.87739,1.05490,4.43269,89250.16406,395816.56250,1
-0.36670,-0.78067,-2.23577,-16.63158,-11.37945,-38.72214,26.74865,11789.25586,315504.46875,1
0.81597,-0.03040,2.22435,8.84389,-4.14798,23.66333,0.21380,11789.25586,2521.84717,0
-0.07473,-0.85286,-1.55523,-8.78056,-17.15714,-24.14206,14.47404,11789.25586,170723.56250,0
0.72693,0.58614,0.40387,6.19359,6.82177,3.52744,0.91390,34757.68750,31780.88672,1
2.13042,-0.06483,1.54242,23.49046,-0.67941,16.65453,0.14931,11789.25586,1761.11255,0
-2.29485,3.48052,3.14637,-40.46076,41.23371,38.15668,0.13433,11789.25586,1584.38867,1
0.60045,0.55432,0.41168,-3.19697,-35.74787,9.15356,0.87438,97157.72656,84994.89844,0
0.83226,0.54541,0.70772,-1.96034,5.17795,-4.51878,0.46278,23390.54883,10830.09277,1
5.08549,-0.88816,-2.66382,64.15217,-20.24600,-42.55649,0.94292,22222.89062,20964.95898,1
1.46658,0.01373,1.71821,7.01865,-0.07572,11.06955,0.31828,11789.25586,3754.10596,0
-1.38010,2.15654,2.55545,-19.14326,25.99113,31.32305,0.18210,23090.73438,4206.85059,1
-1.92217,0.06782,-1.51809,-30.71127,-7.01265,-28.39396,24.35731,14881.36426,362651.34375,1
0.58616,0.57183,0.40589,7.11427,9.38771,-7.56843,1.07325,139982.98438,150311.93750,1
2.34400,0.37910,2.15982,25.90568,2.03728,26.95146,0.05694,11789.25586,671.58136,0
-3.16877,-2.67190,-0.49715,-54.45445,-45.64094,-9.35389,159.27715,18293.53711,2915200.00000,1
0.60727,0.54021,0.38705,-0.93075,18.54361,-11.30742,1.06123,49855.68359,52935.03516,1
-2.52070,1.27835,-0.67348,-37.90909,13.49320,-13.38976,6.56766,11789.25586,77466.54688,1
3.84182,1.79725,-3.86909,47.95324,20.58435,-63.51445,0.79595,22670.91406,18053.85547,1
0.21929,0.32424,0.33539,-6.75871,3.52722,2.01072,1.59271,11789.25586,18786.24609,1
1.34967,2.95157,1.85681,16.91984,27.88547,19.14656,0.02388,41978.96875,1002.82312,1
-1.99090,0.44412,5.96039,-36.47742,-1.23994,78.27007,0.13220,11789.25586,1559.37268,1
0.61398,0.55537,0.42796,-11.27229,0.45891,5.67155,1.05431,128483.43750,135528.56250,1
1.49716,2.25543,1.34748,15.69964,20.46921,10.72625,0.05284,11789.25586,623.22925,1
-0.54531,-2.09246,0.72053,-16.44003,-33.42192,5.34153,9.92987,15633.40039,155315.31250,0
2.83838,-0.75600,1.80537,26.05692,-12.23483,13.80017,0.21424,11789.25586,2526.97437,1
3.35276,-1.53729,-2.50359,42.68128,-25.16129,-38.14551,2.74090,11789.25586,32329.29492,1
3.71128,-0.24619,-0.19867,42.01316,-10.08960,-7.71765,0.28298,11789.25586,3337.77197,1
-0.14623,0.32827,0.15229,-9.22379,-2.13344,-6.40694,2.15350,11789.25586,25400.89062,0
0.80661,0.78945,0.38851,6.56537,-7.04215,-0.59655,0.46125,25367.90820,11706.92090,1
1.40022,1.00379,0.31291,1.05180,4.76984,1.91879,0.37450,28233.63672,10578.70117,0
