x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.65391,0.62571,0.56620,-8.00535,-2.08333,20.92138,0.52978,30523.02344,16178.57910,1
3.20442,-1.63482,2.48128,26.51495,-23.08843,22.63555,0.16041,11789.25586,1892.07617,1
0.74609,0.78245,0.39738,11.17888,-6.12171,-4.73410,0.87199,91554.28125,79874.48438,1
-1.45788,-2.11635,1.61440,-14.17779,-23.49274,14.87856,6.90604,34916.14062,241252.79688,1
0.00865,4.09308,-0.95003,-6.21140,37.00898,-13.86816,0.32639,11789.25586,3849.79272,1
-1.91569,2.15670,1.53545,-27.91023,20.45629,6.96939,0.92629,11789.25586,10925.76562,1
3.28211,2.27522,0.54261,30.97449,22.03304,11.51847,0.02596,12634.13770,328.19733,0
0.43321,0.67357,0.47302,3.01482,1.54149,-2.79347,0.87058,60364.37109,52578.08984,1
0.76426,0.79062,0.45870,-1.61314,13.20158,1.40119,0.72448,72127.69531,52280.95703,1
1.47253,-2.30785,3.48692,13.52189,-27.69454,33.97930,0.29063,11789.25586,3427.98999,1
-2.34853,-4.39264,0.57580,-31.93365,-52.62485,1.79803,145.29953,11789.25586,1713830.37500,1
2.11075,-1.22263,0.30984,11.65037,-13.23115,-4.19058,1.37260,11789.25586,16189.98047,1
3.09221,0.28249,2.40349,26.14683,2.48028,20.49051,0.03153,21915.37109,691.28790,0
-0.85686,-0.38941,0.12374,-14.40760,-9.27246,-0.54289,5.76535,11789.25586,68003.17188,1
-2.17661,-1.28733,4.41312,-32.16616,-15.70056,39.56213,1.58919,19056.35547,30299.34961,1
-0.17805,1.17807,-0.71808,-0.74883,10.15781,-6.04261,1.55190,11812.53809,18340.99023,1
-1.90313,2.31417,2.72835,-26.65656,18.98006,25.01199,0.30280,11789.25586,3571.56055,1
0.71493,0.71430,0.37800,-9.60595,5.04871,14.25423,0.80167,15191.76855,12184.81348,1
0.67466,0.73631,0.41020,-14.13456,20.69161,-37.00035,0.54769,45279.16797,24811.21875,1
5.85760,-3.50229,-0.04109,57.35935,-44.08961,-4.53966,0.54269,11789.25586,6401.14990,1
0.74296,0.85950,0.45386,-3.16432,4.42043,-17.24268,0.67818,12810.94922,8692.41992,1
2.00520,2.53606,1.21825,15.49869,18.61536,10.43768,0.03396,37001.53906,1257.29456,1
-0.85874,-0.29189,0.09788,-13.60388,-5.23397,-2.44632,5.47314,35118.32812,192303.71875,1
-0.66267,-0.98225,-2.92221,-16.24609,-11.02794,-37.57447,57.39670,11789.25586,677002.87500,1
0.97364,-0.10231,2.63798,8.66678,-3.86517,22.38325,0.15141,11789.25586,1785.94495,0
-0.23145,-1.15262,-1.98417,-8.61634,-16.28747,-23.47689,25.64016,11789.25586,302429.59375,0
0.73706,0.82956,0.41916,6.07539,29.54183,2.98546,0.75561,109799.26562,83007.16406,1
2.54328,-0.07299,1.83565,22.44585,-0.28218,15.96334,0.09235,11789.25586,1089.29700,0
-3.01553,4.21498,3.82596,-39.59635,40.35404,37.33648,0.08334,11789.25586,983.05518,1
0.71570,0.54383,0.68774,6.79875,10.41365,7.68515,0.67080,11789.25586,7912.21094,0
0.67573,0.73716,0.41279,-12.05472,18.76085,-35.22884,0.54463,46344.02734,25252.80273,1
6.20922,-1.23278,-3.42639,63.27893,-18.79406,-40.78898,0.92419,22287.03125,20607.71484,1
1.58664,0.01713,1.90657,6.37894,0.40226,9.95155,0.25591,11789.25586,3018.48120,0
-1.76689,2.61536,3.10763,-18.41190,25.39968,30.78454,0.11845,21793.51562,2582.69263,1
-2.47094,-0.05362,-1.95212,-24.78446,-5.42563,-29.54501,49.65854,34251.25781,1701718.25000,1
0.69948,0.79087,0.44241,-5.57007,8.05335,-14.81343,0.82971,113329.02344,94076.89062,1
2.80208,0.41570,2.63500,25.02592,2.02681,25.89447,0.02921,11789.25586,344.52151,0
-4.10905,-3.44471,-0.70886,-49.31996,-48.23062,-5.48585,545.17572,20769.48633,11328685.00000,1
0.71223,0.82601,0.43642,18.68373,15.29842,1.81251,0.78114,77192.20312,60328.00000,1
-3.19285,1.51793,-0.91134,-36.79355,13.12941,-13.04096,10.12135,11789.25586,119382.85156,1
4.64251,2.11788,-4.92805,42.53254,18.16804,-59.88241,0.75663,18402.11328,13930.63867,1
0.17677,0.43271,0.38514,1.73399,7.93077,3.01233,1.46093,11789.25586,17231.85547,1
1.62032,3.54302,2.20773,16.56534,30.69755,23.89308,0.01034,39438.03125,408.17422,1
